2025-06-30 11:54:30 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | server lang: <none>
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | kex follows: False
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | === Key exchange agreements ===
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | Kex: curve25519-sha256@libssh.org
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | HostKey: ssh-ed25519
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | Cipher: aes128-ctr
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | MAC: hmac-sha2-256
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | Compression: none
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | === End of kex handshake ===
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | Switch to new keys ...
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log MainThread | Adding ssh-ed25519 host key for W10DT713843: b'2781355ce8c99f656f9d430676e72214'
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | Got EXT_INFO: {'server-sig-algs': b'ssh-ed25519,ssh-rsa,rsa-sha2-256,rsa-sha2-512,ssh-dss,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521'}
2025-06-30 12:44:40 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | userauth is OK
2025-06-30 12:44:41 | paramiko.transport | INFO | transport.py:1923 _log Thread-63 | Authentication (password) successful!
2025-06-30 12:44:41 | paramiko.transport | DEBUG | channel.py:1210 _log MainThread | [chan 0] Max packet in: 32768 bytes
2025-06-30 12:44:41 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | Received global request "hostkeys-00@openssh.com"
2025-06-30 12:44:41 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | Rejecting "hostkeys-00@openssh.com" global request from server.
2025-06-30 12:44:41 | paramiko.transport | DEBUG | channel.py:1210 _log Thread-63 | [chan 0] Max packet out: 32768 bytes
2025-06-30 12:44:41 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | Secsh channel 0 opened.
2025-06-30 12:44:41 | paramiko.transport | DEBUG | channel.py:1210 _log Thread-63 | [chan 0] Sesch channel 0 request ok
2025-06-30 12:45:08 | paramiko.transport | DEBUG | channel.py:1210 _log Thread-63 | [chan 0] EOF received (0)
2025-06-30 12:45:08 | paramiko.transport | DEBUG | channel.py:1210 _log Thread-63 | [chan 0] EOF sent (0)
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-63 | EOF in transport thread
2025-06-30 12:45:08 | np_session.databases.lims2 | DEBUG | lims2.py:36 requester MainThread | Requesting https://lims2.corp.alleninstitute.org/ecephys_sessions.json?id=1445658787
2025-06-30 12:45:08 | urllib3.connectionpool | DEBUG | connectionpool.py:1053 _new_conn MainThread | Starting new HTTPS connection (1): lims2.corp.alleninstitute.org:443
2025-06-30 12:45:08 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | https://lims2.corp.alleninstitute.org:443 "GET /ecephys_sessions.json?id=1445658787 HTTP/1.1" 200 None
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | starting thread (client mode): 0x8d35ae90
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Local version/idstring: SSH-2.0-paramiko_3.4.1
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Remote version/idstring: SSH-2.0-OpenSSH_for_Windows_7.9
2025-06-30 12:45:08 | paramiko.transport | INFO | transport.py:1923 _log Thread-68 | Connected (version 2.0, client OpenSSH_for_Windows_7.9)
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | === Key exchange possibilities ===
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | kex algos: curve25519-sha256, curve25519-sha256@libssh.org, ecdh-sha2-nistp256, ecdh-sha2-nistp384, ecdh-sha2-nistp521, diffie-hellman-group-exchange-sha256, diffie-hellman-group16-sha512, diffie-hellman-group18-sha512, diffie-hellman-group14-sha256, diffie-hellman-group14-sha1
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | server key: rsa-sha2-512, rsa-sha2-256, ssh-rsa, ecdsa-sha2-nistp256, ssh-ed25519
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | client encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | server encrypt: chacha20-poly1305@openssh.com, aes128-ctr, aes192-ctr, aes256-ctr, aes128-gcm@openssh.com, aes256-gcm@openssh.com
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | client mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | server mac: umac-64-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-256-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-64@openssh.com, umac-128@openssh.com, hmac-sha2-256, hmac-sha2-512, hmac-sha1
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | client compress: none
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | server compress: none
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | client lang: <none>
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | server lang: <none>
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | kex follows: False
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | === Key exchange agreements ===
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Kex: curve25519-sha256@libssh.org
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | HostKey: ssh-ed25519
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Cipher: aes128-ctr
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | MAC: hmac-sha2-256
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Compression: none
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | === End of kex handshake ===
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Switch to new keys ...
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Got EXT_INFO: {'server-sig-algs': b'ssh-ed25519,ssh-rsa,rsa-sha2-256,rsa-sha2-512,ssh-dss,ecdsa-sha2-nistp256,ecdsa-sha2-nistp384,ecdsa-sha2-nistp521'}
2025-06-30 12:45:08 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | userauth is OK
2025-06-30 12:45:09 | paramiko.transport | INFO | transport.py:1923 _log Thread-68 | Authentication (password) successful!
2025-06-30 12:45:09 | paramiko.transport | DEBUG | channel.py:1210 _log MainThread | [chan 0] Max packet in: 32768 bytes
2025-06-30 12:45:09 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Received global request "hostkeys-00@openssh.com"
2025-06-30 12:45:09 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Rejecting "hostkeys-00@openssh.com" global request from server.
2025-06-30 12:45:09 | paramiko.transport | DEBUG | channel.py:1210 _log Thread-68 | [chan 0] Max packet out: 32768 bytes
2025-06-30 12:45:09 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | Secsh channel 0 opened.
2025-06-30 12:45:09 | paramiko.transport | DEBUG | channel.py:1210 _log Thread-68 | [chan 0] Sesch channel 0 request ok
2025-06-30 12:45:35 | paramiko.transport | DEBUG | channel.py:1210 _log Thread-68 | [chan 0] EOF received (0)
2025-06-30 12:45:35 | paramiko.transport | DEBUG | channel.py:1210 _log Thread-68 | [chan 0] EOF sent (0)
2025-06-30 12:45:35 | paramiko.transport | DEBUG | transport.py:1923 _log Thread-68 | EOF in transport thread
2025-06-30 12:45:35 | np_session.session | DEBUG | session.py:133 subclass_from_factory MainThread | Using PipelineSession for 1445658787_366122_20250630
2025-06-30 12:45:36 | np_session.session | DEBUG | session.py:133 subclass_from_factory MainThread | Using PipelineSession for 1445658787_366122_20250630
2025-06-30 12:45:36 | np_session.session | DEBUG | session.py:133 subclass_from_factory MainThread | Using PipelineSession for 1445658787_366122_20250630
2025-06-30 12:45:36 | np_session.session | DEBUG | session.py:133 subclass_from_factory MainThread | Using PipelineSession for 1445658787_366122_20250630
2025-06-30 12:45:36 | np_session.session | DEBUG | session.py:133 subclass_from_factory MainThread | Using PipelineSession for 1445658787_366122_20250630
2025-06-30 13:14:45 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:14:45 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /get_script/ HTTP/1.1" 409 475
2025-06-30 13:15:14 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:14 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /get_script/ HTTP/1.1" 200 2094
2025-06-30 13:15:14 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:14 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens?results_per_page=200&page=1 HTTP/1.1" 200 2312174
2025-06-30 13:15:14 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens?results_per_page=200&page=2 HTTP/1.1" 200 1700998
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens?results_per_page=200&page=3 HTTP/1.1" 200 1223311
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens?results_per_page=200&page=4 HTTP/1.1" 200 511849
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/337 HTTP/1.1" 200 29683
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/337 HTTP/1.1" 200 29683
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/337 HTTP/1.1" 200 29683
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/337 HTTP/1.1" 200 29683
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/337 HTTP/1.1" 200 29683
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/337 HTTP/1.1" 200 29683
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/337 HTTP/1.1" 200 29683
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/regimens/337 HTTP/1.1" 200 29683
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:15 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
2025-06-30 13:15:16 | urllib3.connectionpool | DEBUG | connectionpool.py:547 _make_request MainThread | http://mtrain:5000 "GET /api/v1/subjects/773206 HTTP/1.1" 200 110
2025-06-30 13:15:16 | urllib3.connectionpool | DEBUG | connectionpool.py:245 _new_conn MainThread | Starting new HTTP connection (1): mtrain:5000
